,model generator module name,encoder type,decoder type,encoder weights,desired input size,pretrained,lr backbone,lr head,optimizer,hidden size,batch size,log segmentation masks,in chans,input size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,convergence time,train loss,epoch,test FBeta,val loss,val metric,val FBeta,test loss,test metric,train metric,train FBeta,dataset,exp dir,csv log dir,model,date str,date
791,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",1,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_1/csv_logs/version_0,5799,0.9291536410649618,25472.0,0.0181282497942447,579,0.9766531586647034,0.1060578525066375,0.9288983941078186,0.9762134552001952,0.1069461926817894,0.924113392829895,0.9858676195144652,0.995389759540558,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 1,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 1/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
792,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",2,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_2/csv_logs/version_0,5991,0.9298044972949557,25472.0,0.0117595829069614,599,0.9766511917114258,0.1054534614086151,0.9297462701797484,0.9765021204948424,0.1089417114853859,0.924095869064331,0.9865438938140868,0.995612382888794,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 2,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 2/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
793,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",3,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_3/csv_logs/version_0,4195,0.9272044168578253,20224.0,0.009057224728167,419,0.9756917953491212,0.1023475006222724,0.926942765712738,0.9755470156669616,0.1011914610862732,0.9211305379867554,0.9835276007652284,0.9946189522743224,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 3,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 3/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
794,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",4,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_4/csv_logs/version_0,4801,0.9302313460244073,23424.0,0.0129715064540505,480,0.9752981662750244,0.0954586341977119,0.9301955699920654,0.97669517993927,0.1045097112655639,0.919908881187439,0.9836369752883912,0.9946484565734864,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 4,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 4/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
795,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",5,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_5/csv_logs/version_0,2893,0.9296024971538119,14848.0,0.0195778589695692,289,0.9756708741188048,0.0881167352199554,0.9293619990348816,0.976448893547058,0.0970136672258377,0.9206809997558594,0.9798766374588012,0.9934038519859314,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 5,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 5/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
796,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",6,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_6/csv_logs/version_0,5949,0.9300719830724927,25728.0,0.0091118812561035,594,0.9757509827613832,0.1038298904895782,0.9298883676528932,0.9765443801879884,0.1131786480545997,0.9213063716888428,0.9869431853294371,0.995745062828064,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 6,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 6/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
797,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",7,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_7/csv_logs/version_0,4099,0.9287801384925842,20352.0,0.0146191576495766,409,0.9767130613327026,0.095772884786129,0.928431510925293,0.9761400818824768,0.0977717339992523,0.9241455793380736,0.9835968613624572,0.9946334958076476,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 7,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 7/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
798,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",8,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_8/csv_logs/version_0,5903,0.9301042424307928,37888.0,0.0112787904217839,590,0.976868212223053,0.1027707159519195,0.930034875869751,0.976602017879486,0.1055023595690727,0.9247955083847046,0.9859570264816284,0.9954156875610352,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 8,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 8/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
799,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",9,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_9/csv_logs/version_0,4885,0.9298603336016337,24064.0,0.0192691348493099,488,0.9764346480369568,0.0957859754562377,0.9298650026321412,0.976597011089325,0.1001538559794426,0.9234229326248168,0.984787106513977,0.9950354099273682,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 9,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 9/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
800,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",10,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_10/csv_logs/version_0,5649,0.9311880469322205,28160.0,0.0104943290352821,564,0.9765132665634156,0.1026900336146354,0.9308034181594848,0.9769343137741088,0.1069719791412353,0.9235708713531494,0.9859501123428344,0.9954156875610352,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 10,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 10/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
801,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.009639985386754028,0.04501949764511156,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.10x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.10x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",11,/mnt/data/experiments/nils/camera_segmentation_seeds/0.10x_train_segmentation_v0.4_11-05-2023_12:59:55resnet50_Unet/m-pv4ger-seg/seed_11/csv_logs/version_0,5509,0.9319677220450507,18432.0,0.0167066436260938,550,0.9766530394554138,0.0989730581641197,0.9316211938858032,0.9772129058837892,0.1036151126027107,0.9239503145217896,0.9856066703796388,0.9953044056892396,m-pv4ger-seg,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 11,/mnt/data/experiments/nils/camera segmentation seeds/0.10x train segmentation v0.4 11-05-2023 12:59:55resnet50 Unet/m-pv4ger-seg/seed 11/csv logs/version 0,ResNet50-U-Net-timm,11-05-2023,2023-11-05
2843,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],0,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_0/csv_logs/version_0,596,0.65347777472602,4096.0,0.0067143938504159,596,0.9809041619300842,0.0975272953510284,0.6521751880645752,0.9817098379135132,0.1168794780969619,0.6388357877731323,0.937370538711548,0.998604953289032,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 0,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 0/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2844,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],1,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_1/csv_logs/version_0,596,0.6569212410185071,3328.0,0.0066858963109552,596,0.9797807335853576,0.0888784900307655,0.6559671759605408,0.9806451797485352,0.0954715013504028,0.6532243490219116,0.937290906906128,0.9985889792442322,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 1,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 1/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2845,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],2,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_2/csv_logs/version_0,595,0.6823510726292928,3840.0,0.0063380813226103,595,0.981736660003662,0.0718520134687423,0.6814870238304138,0.9822276830673218,0.0813712403178215,0.672062337398529,0.9446330666542052,0.9987882971763612,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 2,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 2/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2846,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],3,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_3/csv_logs/version_0,584,0.65430572297838,2304.0,0.0065581728704273,584,0.9803537130355836,0.0696494728326797,0.6524540781974792,0.980600118637085,0.0763599351048469,0.6487135291099548,0.9337055683135986,0.9985491037368774,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 3,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 3/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2847,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],4,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_4/csv_logs/version_0,587,0.6374912195735506,2432.0,0.0066920584067702,587,0.97938734292984,0.106219582259655,0.6355278491973877,0.9809417128562928,0.1164801493287086,0.6236345767974854,0.93562114238739,0.9985809326171876,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 4,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 4/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2848,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],5,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_5/csv_logs/version_0,559,0.6443694962395562,2176.0,0.0068764649331569,559,0.9793376326560974,0.0887887775897979,0.64319908618927,0.9799312353134156,0.0959836766123771,0.6409622430801392,0.9164893627166748,0.9981665015220642,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 5,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 5/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2849,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],6,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_6/csv_logs/version_0,585,0.662957555717892,2176.0,0.0065404362976551,585,0.9798398613929749,0.0849123820662498,0.6617596745491028,0.9812753200531006,0.0960215926170349,0.6502141356468201,0.9371123313903807,0.9986128807067872,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 6,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 6/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2850,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],7,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_7/csv_logs/version_0,593,0.6738781597879197,2176.0,0.0068419608287513,593,0.9807838797569276,0.071301519870758,0.6730490922927856,0.9811720848083496,0.0721268057823181,0.6726011633872986,0.9296805262565612,0.9984216094017028,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 7,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 7/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2851,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],8,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_8/csv_logs/version_0,579,0.6391271154085795,2304.0,0.0063101924024522,579,0.9778904318809508,0.0885165706276893,0.638490617275238,0.9792476296424866,0.0957226157188415,0.632797360420227,0.9407816529273988,0.998696506023407,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 8,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 8/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2852,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],9,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_9/csv_logs/version_0,598,0.6517594257990519,2432.0,0.0064967484213411,598,0.9808065891265868,0.0841939598321914,0.6512924432754517,0.9810962677001952,0.0937689170241355,0.6455335021018982,0.9383903741836548,0.9986488223075868,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 9,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 9/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2853,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],10,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_10/csv_logs/version_0,535,0.666703250673082,2048.0,0.0073723276145756,535,0.9792901277542114,0.0724663436412811,0.6626244783401489,0.980549693107605,0.0745187923312187,0.6621494293212891,0.933140993118286,0.9984773993492126,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 10,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 10/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
2854,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet50-timm,Unet,imagenet,224,True,0.037411733115369265,0.05524592868975867,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],11,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:46:08resnet50_Unet/m-nz-cattle/seed_11/csv_logs/version_0,584,0.655530121591356,3456.0,0.0063743558712303,584,0.9799996018409728,0.0762438997626304,0.654808759689331,0.980490267276764,0.0793641731142997,0.6546174883842468,0.9478073120117188,0.9988520741462708,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 11,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:46:08resnet50 Unet/m-nz-cattle/seed 11/csv logs/version 0,ResNet50-U-Net-timm,11-29-2023,2023-11-29
