observation_id;latitude;longitude;species_id;subset
21436132;40.15401;-84.384705;25;train
21125487;29.470682;-98.73507;82;train
21190981;29.468145;-98.46871;56;train
20885741;34.189976;-118.16764;21;train
10026035;47.254798889160206;-1.48869335651398;18;train
10657796;48.6934661865234;6.183465957641599;21;train
10061462;48.66267395019529;2.1619806289672803;21;train
21616809;42.33261;-71.15881;40;train
21442207;33.859924;-118.19699;21;train
21063869;34.031948;-118.462296;79;train
20109430;38.515057;-76.728546;8;train
21127433;33.02638;-97.015434;67;train
20525605;40.606926;-73.92645;3;train
20777447;41.492798;-82.687614;60;train
20601019;41.50502;-87.96086;14;train
10527800;43.6228103637695;3.8849503993988;11;train
10657259;46.86894226074221;-1.00941824913025;0;train
21726481;32.98177;-105.925934;66;train
10267105;45.6213226318359;-0.0266024004668;29;train
10341798;42.568454742431605;8.76053810119629;9;train
21435618;30.060472;-99.46995;93;train
10470385;42.6400413513184;2.96658182144165;9;train
20834549;44.901585;-68.66297;94;train
21534319;41.18418;-81.581856;77;train
21102320;38.887344;-76.7986;11;train
10022542;47.9795608520508;3.4183349609375;2;train
21582310;30.487076;-97.74248;82;train
20346471;33.793835;-117.74151;80;train
21842493;44.308372;-72.035446;25;train
21451718;36.3877;-85.66404;14;train
20371913;35.082867;-109.78928;72;train
20307474;39.499123;-88.17622;70;train
20181870;30.402693;-84.30773;64;train
21706305;31.053959;-97.46392;84;train
10712524;44.9722213745117;0.769444465637207;44;train
20527499;30.15212;-81.75982;78;train
10149903;46.6714973449707;4.988508224487309;27;train
20163128;32.767803;-97.2565;87;train
21360267;41.05658;-74.61193;3;train
20092323;46.48909;-87.65461;31;train
20189368;33.03849;-116.949905;72;train
21650150;34.786987;-84.40978;26;train
20321383;42.56784;-87.823784;89;train
20040805;37.541912;-122.22934;65;train
21174080;42.536503;-71.52235;28;train
10685025;48.862464904785206;2.88677167892456;31;train
21624163;39.9086;-86.20814;60;train
21725591;37.374496;-77.36335;93;train
20044087;34.4759;-82.28169;93;train
21713988;40.859844;-73.695335;45;train
10048786;48.621944427490206;-2.01472210884094;0;train
21462468;30.2648;-97.76324;63;train
20559572;41.27662;-81.3749;88;train
20414131;40.295666;-74.727;91;train
10796626;48.9358329772949;2.30972218513489;34;train
20976024;34.657337;-90.687546;50;train
21647778;42.3006;-83.65939;60;train
21344222;37.26382;-97.4232;80;train
10132584;43.7034759521484;7.22559118270874;38;train
21057642;37.855198;-122.10445;5;train
22027081;42.884563;-88.15084;57;train
20270403;34.1551;-100.49399;94;train
20357989;38.84015;-77.23879;87;train
21669945;31.993156;-81.087265;57;train
10535979;43.6007766723633;7.03705549240112;22;train
10664562;50.6234474182129;3.13621473312378;6;train
20241629;38.63408;-121.33881;58;train
21244215;36.09307;-79.09549;53;train
10165578;48.47392272949221;3.2449266910553;44;train
21261245;42.920635;-88.28243;25;train
21789411;39.76589;-76.42345;98;train
21727215;37.53278;-122.236694;5;train
20823268;40.68559;-73.99285;89;train
21429192;39.896122;-74.19091;53;train
21092703;37.208714;-121.747505;64;train
21294762;29.513306;-98.681076;24;train
10235869;45.7905960083008;5.300053119659419;24;train
10724911;49.4976692199707;0.0963417068123819;2;train
20284553;33.772984;-106.90035;77;train
10445286;47.4600486755371;-0.544254124164581;7;train
21299245;36.15349;-97.07559;42;train
21211129;28.074066;-97.04191;15;train
20174171;40.896393;-73.868355;3;train
20671107;38.206123;-85.84788;48;train
21777972;41.539368;-71.80987;41;train
21232141;42.433716;-71.18236;57;train
21412528;36.069653;-79.08703;37;train
20962647;37.970383;-122.33889;61;train
10341815;43.3072166442871;-0.345994889736176;37;train
21786174;34.17862;-118.09792;68;train
10199142;48.892513275146506;2.40464806556702;9;train
10062412;43.55595397949221;-1.43782615661621;39;train
21730562;39.00774;-76.95246;29;train
10772201;48.9851570129395;2.20689034461975;25;train
22048979;38.84769;-77.102295;46;train
21226705;42.36628;-71.259544;65;train
10752995;48.8835334777832;2.40432596206665;11;train
20044929;41.978207;-87.73957;37;train
20068006;40.794846;-73.95364;18;train
21589329;32.55258;-117.08053;5;train
20680422;40.79324;-73.97912;2;train
21124210;44.940674;-93.09221;57;train
21482863;36.81666;-121.731834;62;train
20098630;32.71976;-79.98343;81;train
20704421;35.583565;-84.21627;76;train
20434693;27.649294;-97.32639;71;train
20751268;39.12495;-84.24937;94;train
10526514;43.2592430114746;5.39274168014526;36;train
22018282;39.28101;-90.62066;22;train
10717605;46.5354881286621;3.75353455543518;32;train
21539079;25.895409;-97.48646;63;train
22026601;42.46894;-71.0083;75;train
20669707;36.95547;-122.061165;62;train
21234445;35.302174;-80.75874;18;train
21596613;39.630947;-84.05806;18;train
21422041;34.01923;-118.37808;72;train
21979497;32.232006;-97.762184;63;train
21044659;38.848125;-77.1026;12;train
21059042;44.671066;-67.20802;72;train
10160117;49.0569458007812;6.05999994277954;2;train
21175122;31.824438;-107.8693;66;train
10669367;43.2458343505859;2.79999995231628;1;train
21338089;41.88607;-72.82091;74;train
22016113;35.978477;-78.70027;26;train
10163531;48.2655296325684;-1.42568469047546;16;train
21432325;37.305775;-78.406815;23;train
20280445;34.40757;-119.208954;0;train
22066870;29.80731;-95.737236;82;train
10405820;47.4443168640137;-0.2210797518491739;10;train
21769829;42.00767;-87.65948;67;train
21822375;40.63445;-75.98718;47;train
20210383;39.95435;-86.06037;44;train
20811596;38.120316;-86.46481;49;train
21199009;43.063927;-89.47218;48;train
10454315;46.17890548706061;-1.03657495975494;4;train
20267454;33.227997;-97.12858;13;train
10445787;43.619103;3.854013;57;train
20683384;38.717587;-77.05112;84;train
21752914;39.320946;-76.6296;31;train
10353061;49.1152763366699;6.2191667556762695;34;train
20920763;34.204674;-118.70427;63;train
21563848;29.793142;-90.13259;75;train
20991653;36.15537;-97.07655;42;train
20245762;39.80733;-74.93322;11;train
21399212;42.670338;-89.02686;57;train
21898162;40.112034;-88.23642;74;train
20506969;42.05996;-87.84177;63;train
10468452;47.5524291992187;-2.4749112129211404;37;train
21454520;40.6042;-74.27117;89;train
20722661;46.437992;-97.68358;79;train
21409454;37.7039;-122.435104;40;train
22035067;38.94529;-121.59068;56;train
20328205;40.860577;-73.93394;70;train
21333052;40.746548;-73.94346;13;train
20916702;35.8607;-97.174576;18;train
20214485;33.838383;-83.890335;75;train
20902053;32.81955;-97.27197;11;train
20482789;32.583893;-117.11707;61;train
20271240;32.52526;-94.79315;9;train
10304874;48.718938;-3.989322;63;train
22040852;30.118835;-93.2369;75;train
10155441;43.403621673584006;5.22348928451538;38;train
21516497;39.621002;-77.46757;98;train
21021484;33.7222;-116.25671;21;train
20704998;31.342932;-85.70448;15;train
20142454;39.541946;-87.23392;93;train
21855043;33.13116;-116.301636;66;train
10406111;48.675994873046896;2.46544504165649;42;train
20131882;36.60867;-121.93317;33;train
20042787;36.075043;-86.8198;74;train
22049945;48.75608;-122.659805;77;train
21800565;34.124737;-118.20953;61;train
20527007;32.620712;-105.67083;69;train
20365829;35.62087;-83.11631;54;train
20511755;34.128155;-118.21216;63;train
21961353;42.34272;-71.15767;81;train
22030147;32.660637;-97.22353;43;train
10424131;47.234806060790994;-1.55636334419251;42;train
21640503;42.468735;-71.0082;58;train
20193114;41.954895;-88.415276;65;train
21266902;34.268894;-118.34159;64;train
21492978;34.383995;-103.04395;86;train
21502723;31.05831;-97.41501;84;train
21998250;45.604385;-122.68942;25;train
20054744;32.841236;-96.79433;82;train
21297805;32.736103;-97.36496;61;train
21991822;38.46616;-123.128174;0;train
20608832;37.434807;-122.09993;5;train
20516230;35.97782;-78.57863;19;train
20078447;29.566608;-98.44284;97;train
10253711;50.0246238708496;2.97379946708679;2;train
20910779;43.59928;-87.76662;40;train
20582487;44.83153;-93.24448;25;train
20411835;29.437222;-94.95272;1;train
21684868;45.048195;-124.00472;77;train
20388048;42.37358;-71.136894;75;train
22000899;29.64323;-82.32434;65;train
20007832;37.807167;-122.150986;68;train
10027679;48.8408050537109;2.2731585502624503;15;train
20468124;35.7602;-78.62439;48;train
20808386;32.747173;-105.75697;81;train
20234892;45.42283;-93.19777;81;train
10786569;43.4850387573242;5.378876209259031;43;train
20067515;32.311695;-96.85447;93;train
21965251;33.67658;-86.694115;91;train
20712202;42.42875;-71.12577;81;train
20668351;33.746094;-86.99537;43;train
20947354;34.160732;-80.89463;91;train
21650267;39.676624;-105.130714;79;train
21416599;41.979687;-87.74063;57;train
10130322;45.288703918457;1.95237767696381;26;train
10496240;44.2107925415039;-1.28955316543579;11;train
20113393;38.31007;-123.01214;72;train
21478076;37.278828;-80.399666;8;train
20636286;33.943733;-83.37436;75;train
20593561;33.702663;-117.8892;77;train
21347362;38.185238;-79.00715;1;train
21060768;35.95824;-90.64918;43;train
20492078;32.876675;-116.46264;40;train
21384709;39.513584;-87.45929;63;train
21559006;27.834824;-97.072586;71;train
20522741;34.092915;-118.58636;16;train
20382685;39.929436;-105.16692;80;train
10735783;47.6616134643555;5.46565389633179;6;train
20671951;39.578857;-104.73993;23;train
20153761;37.090958;-76.528786;11;train
10252754;47.051342010498;-0.8740921020507809;17;train
10742436;47.81745910644529;6.59805870056152;27;train
21497018;42.029564;-71.20785;58;train
21040819;30.29967;-97.71994;99;train
21007089;39.78007;-82.632545;58;train
21044387;30.275517;-89.88596;26;train
10311621;43.132999420166;0.626753270626068;28;train
10339686;43.711917877197294;7.1010627746582005;4;train
20890599;36.211926;-95.90778;57;train
20776432;32.74721;-116.4486;0;train
10512812;43.8877182006836;-0.489840000867844;11;train
21843319;30.682882;-97.64273;43;train
10401469;43.189273834228494;5.62814998626709;30;train
21056325;28.338947;-81.57546;75;train
21977860;37.919197;-122.04427;74;train
20489433;31.995434;-106.408905;66;train
20229707;41.706154;-70.25925;79;train
10369257;48.8767623901367;2.10524010658264;7;train
20912199;33.788868;-117.81028;57;train
21627815;38.344517;-76.45057;26;train
21912873;38.92848;-77.28024;55;train
10158506;47.2124938964844;1.68036162853241;39;train
20172651;33.078526;-96.864365;30;train
20096293;33.738865;-96.75158;74;train
21925368;34.421925;-84.122826;63;train
20410252;30.682625;-97.73846;87;train
20792488;45.11256;-93.12623;88;train
21301929;30.578587;-87.827545;60;train
21224419;33.39405;-105.718925;69;train
21526457;34.241238;-117.28845;92;train
10652745;43.80389022827151;4.675000190734861;43;train
20182268;40.989697;-73.8037;40;train
20719150;38.47986;-119.99146;40;train
21942717;43.030437;-76.10962;74;train
10124081;48.56611251831061;7.8016667366027805;17;train
20526119;26.175278;-97.720314;99;train
21579397;38.941074;-119.89706;61;train
10183349;48.4557075500488;5.28606271743774;4;train
21809231;42.41938;-71.36055;52;train
21876628;31.966482;-106.44254;66;train
20535691;43.876797;-89.885414;51;train
20852414;38.663445;-85.706406;67;train
21243357;32.7283;-116.943665;0;train
20596171;43.88855;-72.22432;90;train
20273421;43.649307;-72.95257;89;train
10635140;46.2035942077637;-1.38792836666107;11;train
21564670;42.70509;-70.881165;31;train
10292342;48.1229858398438;-1.6644783020019498;7;train
21754433;39.945065;-90.11611;74;train
20910239;42.80967;-70.86346;27;train
21729593;39.803364;-74.181854;26;train
10400572;44.80155944824221;1.6246517896652202;4;train
10637253;46.146484375;6.37420558929443;33;train
10468391;47.7616653442383;1.9383333921432504;0;train
22064079;34.411755;-119.84211;0;train
20822814;39.49548;-88.17607;74;train
10613347;45.77070236206061;1.33365213871002;21;train
21876233;42.367756;-71.255264;67;train
21960819;42.42185;-103.72608;61;train
21579077;35.17021;-83.48077;49;train
20051295;41.279503;-72.68358;89;train
21064834;33.73986;-84.62442;6;train
20748948;43.127247;-85.10206;87;train
21879860;35.112427;-85.17538;19;train
20798563;40.61664;-75.37644;7;train
21673655;46.918743;-121.65147;40;train
21078630;32.80744;-105.52909;69;train
21655955;39.869892;-86.13256;14;train
21118310;32.672215;-97.301544;30;train
10533878;44.029026031494105;1.36361050605774;37;train
20189090;38.08543;-78.44874;74;train
21652552;32.948753;-105.748375;83;train
10735898;48.884193420410206;2.15422391891479;12;train
20841221;37.4542;-122.12145;65;train
21731039;40.83373;-74.729034;72;train
21760694;28.048298;-82.381004;85;train
20155586;36.7579;-76.12714;49;train
21108461;26.143925;-81.543625;79;train
20457417;39.931175;-75.142265;63;train
21683329;47.077316;-122.71181;77;train
21510527;33.19726;-96.660614;30;train
20194951;29.786041;-95.29678;63;train
21684660;32.89698;-105.735214;69;train
20467728;40.595837;-75.36539;51;train
21864434;25.821257;-80.130775;85;train
10347026;45.6458969116211;0.161455571651459;20;train
10759491;47.997005462646506;2.7486343383789102;0;train
21831918;38.539165;-121.75365;62;train
10337999;49.1668395996094;-0.339455932378769;5;train
10289525;44.6248550415039;4.38047552108765;7;train
10082267;45.2669715881348;0.745542228221893;33;train
20322780;35.73641;-83.48093;91;train
20671936;37.800297;-122.48006;0;train
21326031;42.36916;-72.511696;2;train
21117091;40.73205;-74.00695;63;train
20373212;39.627686;-77.47741;74;train
21102300;39.020905;-76.9224;18;train
22064823;42.477615;-70.98733;52;train
21900212;44.478443;-73.20454;67;train
20399649;34.125507;-118.20902;86;train
21683414;38.358997;-123.009766;61;train
10088541;43.5663871765137;1.34333336353302;4;train
10060385;47.1373710632324;-2.2393550872802703;36;train
10643432;45.4807929992676;5.03251028060913;33;train
10457315;46.57632446289061;0.289124190807342;39;train
20036759;34.974148;-101.675995;87;train
21890897;40.86838;-73.87642;47;train
20787515;44.10354;-72.85011;32;train
21841094;40.099133;-75.18892;39;train
20426836;29.631676;-95.46582;30;train
10617327;48.121517181396506;-1.6745491027831998;31;train
10263162;43.70360946655271;5.3502779006958;28;train
10124990;43.132396697998;5.93958234786987;34;train
20700813;32.802425;-117.06541;74;train
21987616;31.0613;-97.465454;30;train
10399656;43.2028732299805;1.02789723873138;13;train
20254893;44.15352;-73.02;81;train
21429177;37.148796;-93.232216;87;train
20216659;46.983814;-90.69512;33;train
20159701;40.704086;-74.015434;10;train
21776990;32.152393;-97.80413;60;train
21391910;30.238407;-85.6714;82;train
21742412;30.27573;-98.41216;74;train
20152397;37.370712;-77.37902;6;train
21354767;39.072582;-78.00153;53;train
21114075;32.215996;-98.21699;84;train
10122354;48.3993530273438;-4.49944162368774;28;train
21416606;30.48448;-97.65106;35;train
20942730;30.44318;-84.19269;77;train
20960403;32.935898;-117.11675;16;train
10574521;45.0923042297363;1.93991100788116;21;train
21444574;38.104164;-85.83539;10;train
21821885;27.71095;-97.31947;30;train
21946320;26.468351;-81.76266;48;train
21409241;42.45238;-71.08034;9;train
10722362;42.5208892822266;2.87506198883057;34;train
10435013;47.8606758117676;-0.473200112581253;40;train
10248824;47.58833312988279;5.19194459915161;27;train
20629095;44.051876;-123.06778;28;train
21880890;42.14491;-87.86974;98;train
21862229;34.359493;-77.67925;97;train
21668636;41.758312;-88.15826;19;train
21117880;29.708117;-82.3964;26;train
10122625;43.27801132202151;6.677350044250491;44;train
21534255;38.536686;-121.788246;59;train
20731222;32.715088;-117.23366;63;train
20030230;29.248878;-98.58882;82;train
20034968;40.480988;-83.90851;57;train
21233507;40.87836;-73.91951;31;train
10563622;48.799777;2.484468;59;train
21346118;39.02719;-77.10554;77;train
21263875;29.317942;-96.72078;11;train
21309015;42.766212;-70.91706;40;train
10663865;44.7277145385742;1.38206398487091;10;train
21943210;27.70599;-97.33724;85;train
21236674;39.759853;-104.87677;57;train
21519065;32.863834;-105.91725;66;train
20035297;42.324196;-70.987686;24;train
10527086;43.659839630127;6.78619527816772;25;train
10294399;48.2684478759766;2.68522500991821;37;train
20280973;37.502144;-122.4957;64;train
10427967;43.557979583740206;3.90627908706665;16;train
21073791;32.8494;-117.22367;5;train
21192544;25.862778;-80.19212;85;train
20309588;34.068653;-118.14511;63;train
10552548;48.874935150146506;3.1642661094665496;2;train
21881392;28.357964;-81.43663;74;train
20869926;35.673607;-88.86789;94;train
21322783;33.003258;-116.82726;72;train
20713098;30.406628;-88.81863;13;train
10026050;48.2454452514649;6.136666774749759;24;train
21518812;39.321163;-76.64224;72;train
21415411;39.769844;-86.1694;86;train
20221107;33.215164;-87.54259;60;train
20695434;39.88597;-86.31307;18;train
21533058;30.659813;-96.81843;89;train
21010646;42.181583;-73.9264;41;train
10024679;43.4098243713379;5.3204083442688;0;train
20208507;25.507841;-80.39014;82;train
20441869;32.84043;-116.930374;74;train
20016607;32.808495;-105.866;69;train
10655135;44.6904182434082;2.60398149490356;37;train
20041473;30.237032;-97.70509;99;train
20016453;32.753586;-97.25675;86;train
21163419;40.480076;-74.43536;24;train
20680428;33.87536;-118.29816;84;train
20250867;41.76549;-69.94196;9;train
20729383;30.08402;-95.695;87;train
21679493;42.862614;-112.45355;86;train
10552514;43.5123481750488;3.88397693634033;36;train
20582400;41.496956;-74.008125;31;train
21826554;40.745472;-111.92034;62;train
22000830;30.032728;-89.964775;93;train
21691185;39.470108;-87.399124;90;train
10218014;47.597438812255895;1.3569000959396398;34;train
21992128;33.42832;-84.75886;91;train
21602535;30.264303;-97.750595;8;train
20562527;40.89363;-74.01154;37;train
10272537;45.7663726806641;-0.885456383228302;32;train
20088216;38.971912;-77.20227;76;train
21582224;34.028954;-81.0334;48;train
20935600;47.66089;-122.413734;69;train
21470948;36.389805;-81.479614;74;train
21561583;39.65189;-76.58038;28;train
22031959;30.395313;-97.710266;86;train
20265699;47.290707;-122.5027;0;train
20503875;35.77415;-90.70766;42;train
21552471;37.577995;-119.95259;92;train
21580763;33.976227;-81.48972;50;train
20441816;38.93821;-77.038795;45;train
21810673;43.578205;-71.15011;97;train
21446394;32.73755;-117.14923;82;train
21054976;38.985302;-76.74089;53;train
20499812;39.469658;-87.40047;59;train
20313721;40.826885;-75.70342;2;train
20798285;30.505844;-97.79909;63;train
20486783;27.922272;-82.488464;48;train
21967465;41.927547;-71.26658;25;train
21951292;42.446182;-71.47541;74;train
10728418;44.024684906005895;-0.334862291812897;2;train
10663765;45.3189086914063;2.97955989837646;40;train
20464284;40.533096;-79.78161;11;train
10448862;48.7005195617676;2.17376828193664;37;train
21243404;32.585506;-96.99484;63;train
20582378;40.454437;-79.98978;50;train
21993087;33.399494;-105.68055;69;train
20044175;35.662827;-78.8306;91;train
21622431;44.145344;-94.01193;61;train
21999447;36.064846;-86.79975;45;train
20743905;39.905525;-75.02578;32;train
21824996;32.741478;-97.17173;63;train
21654733;37.696003;-97.34916;65;train
22034775;38.58925;-92.23287;88;train
21518644;42.824043;-70.92645;20;train
10500572;43.4632225036621;5.3969259262085;3;train
21434160;30.59319;-96.29703;95;train
10126719;48.56839752197271;-3.71224498748779;2;train
10041467;45.5507202148438;5.92916536331177;39;train
21075542;42.370308;-72.511246;46;train
20460226;34.584232;-82.5601;87;train
20837489;32.311874;-95.253876;26;train
20848679;32.944656;-105.746826;83;train
21833743;40.572422;-79.908455;12;train
20239344;40.69002;-79.16145;45;train
20340826;32.458183;-110.97981;84;train
21380294;40.43436;-79.936104;18;train
20496101;29.565973;-95.587105;30;train
20391241;35.9459;-86.86269;63;train
21437301;39.470337;-87.39902;12;train
20168105;41.887848;-87.976654;2;train
10273956;42.6621742248535;2.83436322212219;21;train
21850129;39.77244;-86.17415;79;train
20963129;47.666283;-117.40632;65;train
10031106;43.4891204833984;-0.7786456942558292;50;train
20277107;30.284454;-97.7349;38;train
21538350;40.679173;-74.23379;3;train
20764783;28.585106;-81.35882;77;train
20915347;36.515614;-85.90302;50;train
10263072;46.617984771728494;0.069818332791329;5;train
21421269;42.265152;-71.02386;11;train
10752093;43.659049987793;-1.01410984992981;1;train
21312716;42.282803;-83.3932;98;train
20536500;42.92344;-78.85824;65;train
20391352;40.95153;-74.090034;4;train
20823751;39.4991;-88.17613;61;train
20608409;39.469803;-87.40023;74;train
10668800;48.512790679931605;2.60358786582947;31;train
20029655;39.877316;-84.08884;37;train
20926740;40.78367;-73.92411;44;train
10486667;48.793285369873;1.97905838489532;13;train
20104084;38.5971;-77.16193;55;train
21074365;38.277508;-85.76537;6;train
21117864;41.620308;-86.85071;46;train
21500897;37.755726;-122.4574;72;train
10139081;48.5583343505859;-0.4180555641651149;21;train
10196008;42.449674;9.536954;59;train
21585283;28.574427;-81.001175;93;train
20381478;36.437935;-99.41947;73;train
20862171;36.346172;-89.15687;62;train
20633451;34.14298;-116.313225;63;train
21536153;29.813253;-98.07787;91;train
21252081;42.36508;-71.25884;75;train
10272610;44.737661;1.382216;60;train
21413826;41.926422;-87.63554;51;train
22055467;34.843052;-92.46195;15;train
20912985;38.541843;-121.74213;80;train
10212161;47.4491844177246;-0.334463328123093;27;train
20250383;39.708225;-84.26835;93;train
20168202;32.69763;-87.25626;73;train
21516402;39.97866;-75.15877;3;train
21772283;28.385344;-81.47626;77;train
21526904;40.23162;-80.215775;50;train
20016998;25.38222;-80.60547;96;train
10696984;43.50736999511721;5.468215465545651;17;train
20310141;44.937046;-123.0289;8;train
21393835;37.768986;-122.2753;63;train
21832049;34.213196;-118.69159;84;train
21825374;40.326843;-79.10255;40;train
21695757;27.62051;-97.22268;85;train
20346929;33.20443;-92.72436;97;train
20470117;40.891293;-74.00692;18;train
20840768;46.511555;-84.352196;25;train
21085946;30.441948;-88.42754;26;train
21202474;36.55937;-87.30347;19;train
20810998;34.274975;-118.48702;61;train
21319788;35.174404;-85.12247;50;train
20558136;39.464375;-74.4493;89;train
20377581;42.92354;-75.884;41;train
20943810;30.684711;-97.64434;96;train
20291522;42.27424;-83.740486;24;train
21364206;41.603046;-93.78573;46;train
22032900;28.065466;-82.410675;82;train
20569918;34.683697;-92.97865;42;train
20708580;25.71642;-80.252495;74;train
10440925;47.0981636047363;-1.28828501701355;13;train
10063234;45.6493606567383;5.46707391738892;9;train
10450779;45.862850189209006;4.707868099212651;32;train
21340663;40.568436;-73.88539;55;train
20272154;35.566692;-121.1086;96;train
21798795;40.766575;-73.9508;10;train
20827171;32.99087;-96.89736;57;train
21218697;32.92369;-104.886955;66;train
20879456;39.47951;-88.17411;61;train
10532730;48.174999;-1.782778;60;train
20390044;37.891384;-122.62601;68;train
21734749;40.790318;-73.92535;24;train
20208209;39.654316;-84.226746;89;train
20550869;41.12856;-73.73151;59;train
20335762;30.83716;-97.30499;58;train
20459116;45.473858;-123.24792;43;train
20967811;32.593124;-105.51915;69;train
20285554;39.474243;-88.19201;98;train
20405201;33.788948;-117.81061;35;train
10819532;44.886234283447294;3.3108344078064;12;train
22045780;32.64001;-117.044655;68;train
21962381;33.79161;-96.52309;50;train
10576090;42.410820007324205;2.46395754814148;2;train
20795087;40.234417;-75.28512;45;train
20827243;42.536106;-70.90413;71;train
21214317;33.22841;-97.12894;37;train
20634879;41.71682;-103.67336;81;train
21731801;39.46975;-87.39871;8;train
20935668;41.67424;-70.091965;78;train
20897185;32.703568;-96.70619;30;train
10425342;43.015296936035206;-0.127763837575912;39;train
20672377;39.32907;-76.646805;55;train
10282402;46.1404914855957;3.40180277824402;27;train
10505543;48.903602600097706;2.58252930641174;2;train
21130204;31.418772;-110.09387;66;train
21305505;33.21264;-97.131966;61;train
21319766;33.731667;-96.775764;77;train
20387349;29.679047;-82.4267;84;train
20082478;41.761223;-70.09014;87;train
20385345;40.769794;-73.94873;27;train
20738318;32.012203;-106.44938;66;train
21390943;41.85148;-86.64449;60;train
20240745;38.634747;-90.29237;57;train
21346248;30.37676;-98.11972;23;train
10492200;47.872776031494105;-3.0191667079925497;6;train
10389923;46.2538108825684;6.09097766876221;11;train
20964644;34.411827;-119.842155;0;train
21715414;40.2127;-76.96426;59;train
21985004;43.845253;-103.567566;69;train
21077642;37.769737;-122.47202;65;train
20282340;30.506374;-97.80544;86;train
20785297;45.39931;-92.844284;46;train
20686567;40.292366;-74.727325;19;train
10735159;48.6860580444336;2.17774677276611;24;train
20453364;39.187424;-89.59699;79;train
10010978;46.9759101867676;3.1703903675079306;32;train
21786593;43.228622;-123.37143;88;train
21084942;33.65361;-117.88314;0;train
21989956;29.553303;-98.234146;35;train
21057343;36.8204;-88.07647;76;train
21395549;40.738327;-86.07206;46;train
20261133;39.024654;-77.501526;6;train
21787972;39.67323;-86.31663;40;train
20765759;34.083054;-118.159996;68;train
21769445;38.197807;-80.27531;28;train
20625127;25.929705;-80.17791;85;train
21576595;38.939747;-76.461044;98;train
20131654;33.846523;-96.75359;15;train
20253096;34.844692;-92.46287;82;train
21191409;42.478973;-84.89961;63;train
10574065;47.8824996948242;-4.358333110809331;14;train
20414541;32.962433;-97.30736;57;train
20136118;44.47978;-73.183395;52;train
21257904;43.25481;-79.08942;74;train
10286083;44.5229568481445;3.50738310813904;20;train
10248691;48.990573883056605;2.2291412353515603;32;train
10341378;43.9795227050781;5.11248636245728;28;train
21871346;39.82985;-74.99198;81;train
20972607;33.1537;-97.04091;87;train
20225942;33.148457;-97.10672;99;train
21577575;34.06802;-118.17441;86;train
21175888;28.86353;-82.52142;74;train
21690188;32.78786;-97.2014;65;train
21134625;42.461056;-71.31893;33;train
21727668;29.25609;-81.11701;48;train
21869181;35.10717;-120.61653;64;train
10182169;49.1519660949707;2.4815661907196;12;train
21832837;41.99955;-87.77243;52;train
20781876;36.10175;-87.285225;76;train
10060378;48.808488;2.100897;65;train
10534066;49.4246292114258;0.2331583350896839;11;train
22021619;40.729717;-73.87955;56;train
22038673;33.109978;-96.69104;50;train
21855319;34.00082;-118.395546;63;train
20506060;30.022396;-81.33316;15;train
20693580;33.954884;-86.26687;3;train
21603744;34.07522;-118.29513;58;train
21005311;26.312822;-98.17357;84;train
20435589;30.562508;-97.65631;63;train
20650610;40.89251;-73.88972;51;train
20244701;35.30223;-94.27732;71;train
21176315;34.30854;-119.0965;77;train
20361292;41.141666;-81.35338;91;train
21196850;34.161613;-119.04422;63;train
10291685;44.286922454834006;2.71438813209534;13;train
20960885;30.563833;-97.65801;84;train
21981819;40.363968;-74.040184;91;train
20069858;41.709263;-70.2764;87;train
20877894;42.14133;-80.06546;86;train
21168226;34.192318;-118.16801;68;train
20126135;42.064034;-87.67535;46;train
10581105;43.437469482421896;2.88258528709412;27;train
10751241;44.079463958740206;6.2124748229980495;13;train
20800715;25.605118;-80.39324;73;train
20224312;35.88656;-86.421135;34;train
10652457;47.440834045410206;0.98670768737793;2;train
10442286;42.657501220703104;9.0625;16;train
20137447;45.402607;-93.199486;94;train
20289262;29.832888;-97.978325;63;train
20537849;33.288857;-116.65372;81;train
10382791;49.0827560424805;6.10261678695679;30;train
20697712;39.872566;-75.6708;65;train
10546172;44.89836120605471;5.673419952392581;44;train
21594296;42.258636;-71.51307;80;train
21252526;31.26977;-98.62448;93;train
21112769;42.265926;-71.24992;94;train
21341656;40.776268;-73.967896;18;train
20124359;45.030117;-93.13289;48;train
21407331;41.170444;-81.29913;47;train
21536057;46.574894;-112.03481;69;train
10159439;43.396706;5.564532;59;train
20353878;30.526373;-84.27301;14;train
22010862;31.555006;-97.35655;55;train
20834354;40.78988;-73.92585;3;train
20863074;27.70778;-97.33766;62;train
21757184;42.483715;-76.36919;67;train
10305130;43.7119445800781;5.53472232818604;22;train
21315807;42.3695;-71.132675;57;train
20174222;42.275883;-83.73335;7;train
20532362;42.31322;-71.03327;23;train
10785675;45.8406867980957;1.31275069713593;20;train
10241385;48.0557670593262;1.83356332778931;23;train
21494727;33.926594;-118.41514;74;train
20759789;42.189266;-74.08453;54;train
20624558;47.63176;-122.2946;33;train
20903857;34.138397;-118.27973;86;train
20581500;28.806087;-97.01628;63;train
20304064;44.791;-72.02838;13;train
20423232;40.738605;-74.037964;70;train
20602073;34.064415;-118.91023;59;train
20063570;38.89339;-77.22924;46;train
21455398;40.59913;-75.36321;7;train
21158110;31.03018;-97.42272;79;train
20937219;42.318626;-72.63888;39;train
20187162;38.854153;-77.22234;14;train
10507040;45.9168853759766;4.82450819015503;11;train
20244813;31.172977;-97.399284;55;train
20712375;40.79341;-73.952614;90;train
